Name_00000#0,"""Arma Striking Basica Nv.1"""
Name_10030#1,"""Ice Fang Sabarta - Receta 1"""
Name_10031#1,"""Ice Fang Sabarta - Receta 2"""
Name_10032#1,"""Ice Fang Sabarta - Receta 3"""
Name_10033#1,"""サ・バータレシピ１"""
Name_10034#1,"""サ・バータレシピ２"""
Name_10035#1,"""サ・バータレシピ３"""
Name_10036#1,"""Concentrated Deband - Receta 1"""
Name_10037#1,"""Concentrated Deband - Receta 2"""
Name_10038#1,"""Concentrated Deband - Receta 3"""
Name_10039#1,"""Multi Deband - Receta 1"""
Name_10040#1,"""Multi Deband - Receta 2"""
Name_10041#1,"""Multi Deband - Receta 3"""
Name_10042#1,"""デバンドレシピ１"""
Name_10043#1,"""デバンドレシピ２"""
Name_10044#1,"""デバンドレシピ３"""
Name_10045#1,"""Fierce Nabarta - Receta 1"""
Name_10046#1,"""Fierce Nabarta - Receta 2"""
Name_10047#1,"""Fierce Nabarta - Receta 3"""
Name_10048#1,"""Ice Fang Nabarta - Receta 1"""
Name_10049#1,"""Ice Fang Nabarta - Receta 2"""
Name_10050#1,"""Ice Fang Nabarta - Receta 3"""
Name_10051#1,"""Tipo-0 Nabarta"""
Name_10052#1,"""ナ・バータレシピ２"""
Name_10053#1,"""ナ・バータレシピ３"""
Name_10054#1,"""Concentrated Ilbarta - Receta 1"""
Name_10055#1,"""Concentrated Ilbarta - Receta 2"""
Name_10056#1,"""Concentrated Ilbarta - Receta 3"""
Name_10057#1,"""Ice Fang Ilbarta - Receta 1"""
Name_10058#1,"""Ice Fang Ilbarta - Receta 2"""
Name_10059#1,"""Ice Fang Ilbarta - Receta 3"""
Name_10060#1,"""イル・バータレシピ１"""
Name_10061#1,"""イル・バータレシピ２"""
Name_10062#1,"""イル・バータレシピ３"""
Name_20000#1,"""Concentrated Zonde - Receta 1"""
Name_20001#1,"""Concentrated Zonde - Receta 2"""
Name_20002#1,"""Concentrated Zonde - Receta 3"""
Name_20003#1,"""Efficient Zonde - Receta 1"""
Name_20004#1,"""Efficient Zonde - Receta 2"""
Name_20005#1,"""Efficient Zonde - Receta 3"""
Name_20006#1,"""Tipo-0 Zonde"""
Name_20007#1,"""ゾンデレシピ２"""
Name_20008#1,"""ゾンデレシピ３"""
Name_20009#1,"""Supercharged Gizonde - Receta 1"""
Name_20010#1,"""Supercharged Gizonde - Receta 2"""
Name_20011#1,"""Supercharged Gizonde - Receta 3"""
Name_20012#1,"""Efficient Gizonde - Receta 1"""
Name_20013#1,"""Efficient Gizonde - Receta 2"""
Name_20014#1,"""Efficient Gizonde - Receta 3"""
Name_20015#1,"""ギ・ゾンデレシピ１"""
Name_20016#1,"""ギ・ゾンデレシピ２"""
Name_20017#1,"""ギ・ゾンデレシピ３"""
Name_20018#1,"""Supercharged Razonde - Receta 1"""
Name_20019#1,"""Supercharged Razonde - Receta 2"""
Name_20020#1,"""Supercharged Razonde - Receta 3"""
Name_20021#1,"""Efficient Razonde - Receta 1"""
Name_20022#1,"""Efficient Razonde - Receta 2"""
Name_20023#1,"""Efficient Razonde - Receta 3"""
Name_20024#1,"""ラ・ゾンデレシピ１"""
Name_20025#1,"""ラ・ゾンデレシピ２"""
Name_20026#1,"""ラ・ゾンデレシピ３"""
Name_20027#1,"""Swift Sazonde - Receta 1"""
Name_20028#1,"""Swift Sazonde - Receta 2"""
Name_20029#1,"""Swift Sazonde - Receta 3"""
Name_20030#1,"""Supercharged Sazonde - Receta 1"""
Name_20031#1,"""Supercharged Sazonde - Receta 2"""
Name_20032#1,"""Supercharged Sazonde - Receta 3"""
Name_20033#1,"""サ・ゾンデレシピ１"""
Name_20034#1,"""サ・ゾンデレシピ２"""
Name_20035#1,"""サ・ゾンデレシピ３"""
Name_20036#1,"""Supercharged Zondeel - Receta 1"""
Name_20037#1,"""Supercharged Zondeel - Receta 2"""
Name_20038#1,"""Supercharged Zondeel - Receta 3"""
Name_20039#1,"""Fierce Zondeel - Receta 1"""
Name_20040#1,"""Fierce Zondeel - Receta 2"""
Name_20041#1,"""Fierce Zondeel - Receta 3"""
Name_20042#1,"""ゾンディールレシピ１"""
Name_20043#1,"""ゾンディールレシピ２"""
Name_20044#1,"""ゾンディールレシピ３"""
Name_20045#1,"""Supercharged Nazonde - Receta 1"""
Name_20046#1,"""Supercharged Nazonde - Receta 2"""
Name_20047#1,"""Supercharged Nazonde - Receta 3"""
Name_20048#1,"""Concentrated Nazonde - Receta 1"""
Name_20049#1,"""Concentrated Nazonde - Receta 2"""
Name_20050#1,"""Concentrated Nazonde - Receta 3"""
Name_20051#1,"""ナ・ゾンデレシピ１"""
Name_20052#1,"""ナ・ゾンデレシピ２"""
Name_20053#1,"""ナ・ゾンデレシピ３"""
Name_20054#1,"""Supercharged Ilzonde - Receta 1"""
Name_20055#1,"""Supercharged Ilzonde - Receta 2"""
Name_20056#1,"""Supercharged Ilzonde - Receta 3"""
Name_20057#1,"""Concentrated Ilzonde - Receta 1"""
Name_20058#1,"""Concentrated Ilzonde - Receta 2"""
Name_20059#1,"""Concentrated Ilzonde - Receta 3"""
Name_20060#1,"""イル・ゾンデレシピ１"""
Name_20061#1,"""イル・ゾンデレシピ２"""
Name_20062#1,"""イル・ゾンデレシピ３"""
Name_30000#1,"""Concentrated Zan - Receta 1"""
Name_30001#1,"""Concentrated Zan - Receta 2"""
Name_30002#1,"""Concentrated Zan - Receta 3"""
Name_30003#1,"""Windslicer Zan - Receta 1"""
Name_30004#1,"""Windslicer Zan - Receta 2"""
Name_30005#1,"""Windslicer Zan - Receta 3"""
Name_30006#1,"""ザンレシピ１"""
Name_30007#1,"""ザンレシピ２"""
Name_30008#1,"""ザンレシピ３"""
Name_30009#1,"""Windslicer Gizan - Receta 1"""
Name_30010#1,"""Windslicer Gizan - Receta 2"""
Name_30011#1,"""Windslicer Gizan - Receta 3"""
Name_30012#1,"""Concentrated Gizan - Receta 1"""
Name_30013#1,"""Concentrated Gizan - Receta 2"""
Name_30014#1,"""Concentrated Gizan - Receta 3"""
Name_30015#1,"""ギ・ザンレシピ１"""
Name_30016#1,"""ギ・ザンレシピ２"""
Name_30017#1,"""ギ・ザンレシピ３"""
Name_30018#1,"""Multi Razan - Receta 1"""
Name_30019#1,"""Multi Razan - Receta 2"""
Name_30020#1,"""Multi Razan - Receta 3"""
Name_30021#1,"""Windslicer Razan - Receta 1"""
Name_30022#1,"""Windslicer Razan - Receta 2"""
Name_30023#1,"""Windslicer Razan - Receta 3"""
Name_30024#1,"""ラ・ザンレシピ１"""
Name_30025#1,"""ラ・ザンレシピ２"""
Name_30026#1,"""ラ・ザンレシピ３"""
Name_30027#1,"""Efficient Sazan - Receta 1"""
Name_30028#1,"""Efficient Sazan - Receta 2"""
Name_30029#1,"""Efficient Sazan - Receta 3"""
Name_30030#1,"""Windslicer Sazan - Receta 1"""
Name_30031#1,"""Windslicer Sazan - Receta 2"""
Name_30032#1,"""Windslicer Sazan - Receta 3"""
Name_30033#1,"""サ・ザンレシピ１"""
Name_30034#1,"""サ・ザンレシピ２"""
Name_30035#1,"""サ・ザンレシピ３"""
Name_30036#1,"""Windslicer Nazan - Receta 1"""
Name_30037#1,"""Windslicer Nazan - Receta 2"""
Name_30038#1,"""Windslicer Nazan - Receta 3"""
Name_30039#1,"""Concentrated Nazan - Receta 1"""
Name_30040#1,"""Concentrated Nazan - Receta 2"""
Name_30041#1,"""Concentrated Nazan - Receta 3"""
Name_30042#1,"""Tipo-0 Nazan"""
Name_30043#1,"""ナ・ザンレシピ２"""
Name_30044#1,"""ナ・ザンレシピ３"""
Name_30045#1,"""Concentrated Zanverse - Receta 1"""
Name_30046#1,"""Concentrated Zanverse - Receta 2"""
Name_30047#1,"""Concentrated Zanverse - Receta 3"""
Name_30048#1,"""Efficient Zanverse - Receta 1"""
Name_30049#1,"""Efficient Zanverse - Receta 2"""
Name_30050#1,"""Efficient Zanverse - Receta 3"""
Name_30051#1,"""ザンバースレシピ１"""
Name_30052#1,"""ザンバースレシピ２"""
Name_30053#1,"""ザンバースレシピ３"""
Name_30054#1,"""Wide Ilzan - Receta 1"""
Name_30055#1,"""Wide Ilzan - Receta 2"""
Name_30056#1,"""Wide Ilzan - Receta 3"""
Name_30057#1,"""Concentrated Ilzan - Receta 1"""
Name_30058#0,"""Concentrated Ilzan - Receta 2"""
Name_30059#0,"""Concentrated Ilzan - Receta 3"""
Name_30060#0,"""イル・ザンレシピ１"""
Name_30061#0,"""イル・ザンレシピ２"""
Name_30062#0,"""イル・ザンレシピ３"""
Name_40000#1,"""Efficient Grants - Receta 1"""
Name_40001#1,"""Efficient Grants - Receta 2"""
Name_40002#1,"""Efficient Grants - Receta 3"""
Name_40003#1,"""Brilliant Grants - Receta 1"""
Name_40004#1,"""Brilliant Grants - Receta 2"""
Name_40005#1,"""Brilliant Grants - Receta 3"""
Name_40006#1,"""グランツレシピ１"""
Name_40007#1,"""グランツレシピ２"""
Name_40008#1,"""グランツレシピ３"""
Name_40009#1,"""Brilliant Gigrants - Receta 1"""
Name_40010#1,"""Brilliant Gigrants - Receta 2"""
Name_40011#1,"""Brilliant Gigrants - Receta 3"""
Name_40012#1,"""Concentrated Gigrants - Receta 1"""
Name_40013#1,"""Concentrated Gigrants - Receta 2"""
Name_40014#1,"""Concentrated Gigrants - Receta 3"""
Name_40015#1,"""Tipo-0 Gigrants"""
Name_40016#1,"""ギ・グランツレシピ２"""
Name_40017#1,"""ギ・グランツレシピ３"""
Name_40018#1,"""Brilliant Ragrants - Receta 1"""
Name_40019#1,"""Brilliant Ragrants - Receta 2"""
Name_40020#1,"""Brilliant Ragrants - Receta 3"""
Name_40021#1,"""Concentrated Ragrants - Receta 1"""
Name_40022#1,"""Concentrated Ragrants - Receta 2"""
Name_40023#1,"""Concentrated Ragrants - Receta 3"""
Name_40024#1,"""ラ・グランツレシピ１"""
Name_40025#1,"""ラ・グランツレシピ２"""
Name_40026#1,"""ラ・グランツレシピ３"""
Name_40027#1,"""Multi Resta - Receta 1"""
Name_40028#1,"""Multi Resta - Receta 2"""
Name_40029#1,"""Multi Resta - Receta 3"""
Name_40030#1,"""Brilliant Resta - Receta 1"""
Name_40031#1,"""Brilliant Resta - Receta 2"""
Name_40032#1,"""Brilliant Resta - Receta 3"""
Name_40033#1,"""レスタレシピ１"""
Name_40034#1,"""レスタレシピ２"""
Name_40035#1,"""レスタレシピ３"""
Name_40036#1,"""Concentrated Anti - Receta 1"""
Name_40037#1,"""Concentrated Anti - Receta 2"""
Name_40038#1,"""Concentrated Anti - Receta 3"""
Name_40039#1,"""Efficient Anti - Receta 1"""
Name_40040#1,"""Efficient Anti - Receta 2"""
Name_40041#1,"""Efficient Anti - Receta 3"""
Name_40042#1,"""アンティレシピ１"""
Name_40043#1,"""アンティレシピ２"""
Name_40044#1,"""アンティレシピ３"""
Name_40045#1,"""Multi Nagrants - Receta 1"""
Name_40046#1,"""Multi Nagrants - Receta 2"""
Name_40047#1,"""Multi Nagrants - Receta 3"""
Name_40048#1,"""Brilliant Nagrants - Receta 1"""
Name_40049#1,"""Brilliant Nagrants - Receta 2"""
Name_40050#1,"""Brilliant Nagrants - Receta 3"""
Name_40051#1,"""ナ・グランツレシピ１"""
Name_40052#1,"""ナ・グランツレシピ２"""
Name_40053#1,"""ナ・グランツレシピ３"""
Name_40054#1,"""Swift Ilgrants - Receta 1"""
Name_40055#1,"""Swift Ilgrants - Receta 2"""
Name_40056#1,"""Swift Ilgrants - Receta 3"""
Name_40057#1,"""Brilliant Ilgrants - Receta 1"""
Name_40058#0,"""Brilliant Ilgrants - Receta 2"""
Name_40059#0,"""Brilliant Ilgrants - Receta 3"""
Name_40060#0,"""イル・グランツレシピ１"""
Name_40061#0,"""イル・グランツレシピ２"""
Name_40062#0,"""イル・グランツレシピ３"""
Name_50000#1,"""Umbral Megid - Receta 1"""
Name_50001#1,"""Umbral Megid - Receta 2"""
Name_50002#1,"""Umbral Megid - Receta 3"""
Name_50003#1,"""Efficient Megid - Receta 1"""
Name_50004#1,"""Efficient Megid - Receta 2"""
Name_50005#1,"""Efficient Megid - Receta 3"""
Name_50006#1,"""メギドレシピ１"""
Name_50007#1,"""メギドレシピ２"""
Name_50008#1,"""メギドレシピ３"""
Name_50009#1,"""Concentrated Gimegid - Receta 1"""
Name_50010#1,"""Concentrated Gimegid - Receta 2"""
Name_50011#1,"""Concentrated Gimegid - Receta 3"""
Name_50012#1,"""Umbral Gimegid - Receta 1"""
Name_50013#1,"""Umbral Gimegid - Receta 2"""
Name_50014#1,"""Umbral Gimegid - Receta 3"""
Name_50015#1,"""ギ・メギドレシピ１"""
Name_50016#1,"""ギ・メギドレシピ２"""
Name_50017#1,"""ギ・メギドレシピ３"""
Name_50018#1,"""Concentrated Ramegid - Receta 1"""
Name_50019#1,"""Concentrated Ramegid - Receta 2"""
Name_50020#1,"""Concentrated Ramegid - Receta 3"""
Name_50021#1,"""Umbral Ramegid - Receta 1"""
Name_50022#1,"""Umbral Ramegid - Receta 2"""
Name_50023#1,"""Umbral Ramegid - Receta 3"""
Name_50024#1,"""Tipo-0 Ramegid"""
Name_50025#1,"""ラ・メギドレシピ２"""
Name_50026#1,"""ラ・メギドレシピ３"""
Name_50027#1,"""Umbral Samegid - Receta 1"""
Name_50028#1,"""Umbral Samegid - Receta 2"""
Name_50029#1,"""Umbral Samegid - Receta 3"""
Name_50030#1,"""Concentrated Samegid - Receta 1"""
Name_50031#1,"""Concentrated Samegid - Receta 2"""
Name_50032#1,"""Concentrated Samegid - Receta 3"""
Name_50033#1,"""サ・メギドレシピ１"""
Name_50034#1,"""サ・メギドレシピ２"""
Name_50035#1,"""サ・メギドレシピ３"""
Name_50036#1,"""Concentrated Megiverse - Receta 1"""
Name_50037#1,"""Concentrated Megiverse - Receta 2"""
Name_50038#1,"""Concentrated Megiverse - Receta 3"""
Name_50039#1,"""Efficient Megiverse - Receta 1"""
Name_50040#1,"""Efficient Megiverse - Receta 2"""
Name_50041#1,"""Efficient Megiverse - Receta 3"""
Name_50042#1,"""メギバースレシピ１"""
Name_50043#1,"""メギバースレシピ２"""
Name_50044#1,"""メギバースレシピ３"""
Name_50045#1,"""Umbral Namegid - Receta 1"""
Name_50046#1,"""Umbral Namegid - Receta 2"""
Name_50047#1,"""Umbral Namegid - Receta 3"""
Name_50048#1,"""Wide Namegid - Receta 1"""
Name_50049#1,"""Wide Namegid - Receta 2"""
Name_50050#1,"""Wide Namegid - Receta 3"""
Name_50051#1,"""ナ・メギドレシピ１"""
Name_50052#1,"""ナ・メギドレシピ２"""
Name_50053#1,"""ナ・メギドレシピ３"""
Name_50054#1,"""Efficient Ilmegid - Receta 1"""
Name_50055#1,"""Efficient Ilmegid - Receta 2"""
Name_50056#1,"""Efficient Ilmegid - Receta 3"""
Name_50057#1,"""Umbral Ilmegid - Receta 1"""
Name_50058#0,"""Umbral Ilmegid - Receta 2"""
Name_50059#0,"""Umbral Ilmegid - Receta 3"""
Name_50060#0,"""イル・メギドレシピ１"""
Name_50061#0,"""イル・メギドレシピ２"""
Name_50062#0,"""イル・メギドレシピ３"""
Name_00063#2,"""テストフォイエレシピ１"""
Name_00064#2,"""テストフォイエレシピ２"""
Name_00065#2,"""テストフォイエレシピ３"""
Name_00000#3,"""Personalizacion Tecnica 1"""
Name_00001#3,"""Personalizacion Tecnica 2"""
Name_00002#3,"""Personalizacion Tecnica 3"""
Name_00003#3,"""Personalizacion Tecnica 4"""
Name_00004#3,"""Fuego - Pers. 1"""
Name_00005#3,"""Fuego - Pers. 2"""
Name_00006#3,"""Fuego - Pers. 3"""
Name_00007#3,"""Fuego - Pers. 4"""
Name_00008#3,"""Fuego - Pers. 5"""
Name_00009#3,"""Fuego - Pers. 5"""
Name_00010#3,"""Fuego - Pers. 7"""
Name_00011#3,"""Fuego - Pers. 8"""
Name_00012#3,"""Fuego - Pers. 9"""
Name_00013#3,"""Foie - Pers. 1"""
Name_00014#3,"""Foie - Pers. 2"""
Name_00015#3,"""Foie - Pers. 3"""
Name_00016#3,"""Gifoie - Pers. 1"""
Name_00017#3,"""Gifoie - Pers. 2"""
Name_00018#3,"""Gifoie - Pers. 3"""
Name_00019#3,"""Rafoie - Pers. 1"""
Name_00020#3,"""Rafoie - Pers. 2"""
Name_00021#3,"""Rafoie - Pers. 3"""
Name_00022#3,"""Safoie - Pers. 1"""
Name_00023#3,"""Safoie - Pers. 2"""
Name_00024#3,"""Safoie - Pers. 3"""
Name_00025#3,"""Shifta - Pers. 1"""
Name_00026#3,"""Shifta - Pers. 2"""
Name_00027#3,"""Shifta - Pers. 3"""
Name_00028#3,"""Nafoie - Pers. 1"""
Name_00029#3,"""Nafoie - Pers. 2"""
Name_00030#3,"""Nafoie - Pers. 3"""
Name_00031#3,"""Ilfoie - Pers. 1"""
Name_00032#3,"""Ilfoie - Pers. 2"""
Name_00033#3,"""Ilfoie - Pers. 3"""
Name_00034#3,"""Hielo - Pers. 1"""
Name_00035#3,"""Hielo - Pers. 2"""
Name_00036#3,"""Hielo - Pers. 3"""
Name_00037#3,"""Hielo - Pers. 4"""
Name_00038#3,"""Hielo - Pers. 5"""
Name_00039#3,"""Hielo - Pers. 5"""
Name_00040#3,"""Hielo - Pers. 7"""
Name_00041#3,"""Hielo - Pers. 8"""
Name_00042#3,"""Hielo - Pers. 9"""
Name_00043#3,"""Barta - Pers. 1"""
Name_00044#3,"""Barta - Pers. 2"""
Name_00045#3,"""Barta - Pers. 3"""
Name_00046#3,"""Gibarta - Pers. 1"""
Name_00047#3,"""Gibarta - Pers. 2"""
Name_00048#3,"""Gibarta - Pers. 3"""
Name_00049#3,"""Rabarta - Pers. 1"""
Name_00050#3,"""Rabarta - Pers. 2"""
Name_00051#3,"""Rabarta - Pers. 3"""
Name_00052#3,"""Sabarta - Pers. 1"""
Name_00053#3,"""Sabarta - Pers. 2"""
Name_00054#3,"""Sabarta - Pers. 3"""
Name_00055#3,"""Deband - Pers. 1"""
Name_00056#3,"""Deband - Pers. 2"""
Name_00057#3,"""Deband - Pers. 3"""
Name_00058#3,"""Nabarta - Pers. 1"""
Name_00059#3,"""Nabarta - Pers. 2"""
Name_00060#3,"""Nabarta - Pers. 3"""
Name_00061#3,"""Ilbarta - Pers. 1"""
Name_00062#3,"""Ilbarta - Pers. 2"""
Name_00063#3,"""Ilbarta - Pers. 3"""
Name_00064#3,"""Trueno - Pers. 1"""
Name_00065#3,"""Trueno - Pers. 2"""
Name_00066#2,"""Trueno - Pers. 3"""
Name_00067#2,"""Trueno - Pers. 4"""
Name_00068#2,"""Trueno - Pers. 5"""
Name_00069#2,"""Trueno - Pers. 5"""
Name_00070#2,"""Trueno - Pers. 7"""
Name_00071#2,"""Trueno - Pers. 8"""
Name_00072#2,"""Trueno - Pers. 9"""
Name_00073#2,"""Zonde - Pers. 1"""
Name_00074#2,"""Zonde - Pers. 2"""
Name_00075#2,"""Zonde - Pers. 3"""
Name_00076#2,"""Gizonde - Pers. 1"""
Name_00077#2,"""Gizonde - Pers. 2"""
Name_00078#2,"""Gizonde - Pers. 3"""
Name_00079#2,"""Razonde - Pers. 1"""
Name_00080#2,"""Razonde - Pers. 2"""
Name_00081#2,"""Razonde - Pers. 3"""
Name_00082#2,"""Sazonde - Pers. 1"""
Name_00083#2,"""Sazonde - Pers. 2"""
Name_00084#2,"""Sazonde - Pers. 3"""
Name_00085#2,"""Zondeel - Pers. 1"""
Name_00086#2,"""Zondeel - Pers. 2"""
Name_00087#2,"""Zondeel - Pers. 3"""
Name_00088#2,"""Nazonde - Pers. 1"""
Name_00089#2,"""Nazonde - Pers. 2"""
Name_00090#2,"""Nazonde - Pers. 3"""
Name_00091#2,"""Ilzonde - Pers. 1"""
Name_00092#2,"""Ilzonde - Pers. 2"""
Name_00093#2,"""Ilzonde - Pers. 3"""
Name_00094#2,"""Viento - Pers. 1"""
Name_00095#2,"""Viento - Pers. 2"""
Name_00096#2,"""Viento - Pers. 3"""
Name_00097#2,"""Viento - Pers. 4"""
Name_00098#2,"""Viento - Pers. 5"""
Name_00099#2,"""Viento - Pers. 5"""
Name_00100#2,"""Viento - Pers. 7"""
Name_00101#2,"""Viento - Pers. 8"""
Name_00102#2,"""Viento - Pers. 9"""
Name_00103#2,"""Zan - Pers. 1"""
Name_00104#2,"""Zan - Pers. 2"""
Name_00105#2,"""Zan - Pers. 3"""
Name_00106#2,"""Gizan - Pers. 1"""
Name_00107#2,"""Gizan - Pers. 2"""
Name_00108#2,"""Gizan - Pers. 3"""
Name_00109#2,"""Razan - Pers. 1"""
Name_00110#2,"""Razan - Pers. 2"""
Name_00111#2,"""Razan - Pers. 3"""
Name_00112#2,"""Sazan - Pers. 1"""
Name_00113#2,"""Sazan - Pers. 2"""
Name_00114#2,"""Sazan - Pers. 3"""
Name_00115#2,"""Nazan - Pers. 1"""
Name_00116#2,"""Nazan - Pers. 2"""
Name_00117#2,"""Nazan - Pers. 3"""
Name_00118#2,"""Zanverse - Pers. 1"""
Name_00119#2,"""Zanverse - Pers. 2"""
Name_00120#2,"""Zanverse - Pers. 3"""
Name_00121#2,"""Ilzan - Pers. 1"""
Name_00122#2,"""Ilzan - Pers. 2"""
Name_00123#2,"""Ilzan - Pers. 3"""
Name_00124#2,"""Luz - Pers. 1"""
Name_00125#2,"""Luz - Pers. 2"""
Name_00126#2,"""Luz - Pers. 3"""
Name_00127#2,"""Luz - Pers. 4"""
Name_00128#2,"""Luz - Pers. 5"""
Name_00129#2,"""Luz - Pers. 5"""
Name_00130#2,"""Luz - Pers. 7"""
Name_00131#2,"""Luz - Pers. 8"""
Name_00132#2,"""Luz - Pers. 9"""
Name_00133#2,"""Grants - Pers. 1"""
Name_00134#2,"""Grants - Pers. 2"""
Name_00135#2,"""Grants - Pers. 3"""
Name_00136#2,"""Gigrants - Pers. 1"""
Name_00137#2,"""Gigrants - Pers. 2"""
Name_00138#2,"""Gigrants - Pers. 3"""
Name_00139#2,"""Ragrants - Pers. 1"""
Name_00140#2,"""Ragrants - Pers. 2"""
Name_00141#2,"""Ragrants - Pers. 3"""
Name_00142#2,"""Resta - Pers. 1"""
Name_00143#2,"""Resta - Pers. 2"""
Name_00144#2,"""Resta - Pers. 3"""
Name_00145#2,"""Anti - Pers. 1"""
Name_00146#2,"""Anti - Pers. 2"""
Name_00147#2,"""Anti - Pers. 3"""
Name_00148#2,"""Nagrants - Pers. 1"""
Name_00149#2,"""Nagrants - Pers. 2"""
Name_00150#2,"""Nagrants - Pers. 3"""
Name_00151#2,"""Ilgrants - Pers. 1"""
Name_00152#2,"""Ilgrants - Pers. 2"""
Name_00153#2,"""Ilgrants - Pers. 3"""
Name_00154#2,"""Oscuridad - Pers. 1"""
Name_00155#2,"""Oscuridad - Pers. 2"""
Name_00156#2,"""Oscuridad - Pers. 3"""
Name_00157#2,"""Oscuridad - Pers. 4"""
Name_00158#2,"""Oscuridad - Pers. 5"""
Name_00159#2,"""Oscuridad - Pers. 5"""
Name_00160#2,"""Oscuridad - Pers. 7"""
Name_00161#2,"""Oscuridad - Pers. 8"""
Name_00162#2,"""Oscuridad - Pers. 9"""
Name_00163#2,"""Megid - Pers. 1"""
Name_00164#2,"""Megid - Pers. 2"""
Name_00165#2,"""Megid - Pers. 3"""
Name_00166#2,"""Gimegid - Pers. 1"""
Name_00167#2,"""Gimegid - Pers. 2"""
Name_00168#2,"""Gimegid - Pers. 3"""
Name_00169#2,"""Ramegid - Pers. 1"""
Name_00170#2,"""Ramegid - Pers. 2"""
Name_00171#2,"""Ramegid - Pers. 3"""
Name_00172#2,"""Samegid - Pers. 1"""
Name_00173#2,"""Samegid - Pers. 2"""
Name_00174#2,"""Samegid - Pers. 3"""
Name_00175#2,"""Megiverse - Pers. 1"""
Name_00176#2,"""Megiverse - Pers. 2"""
Name_00177#2,"""Megiverse - Pers. 3"""
Name_00178#2,"""Namegid - Pers. 1"""
Name_00179#2,"""Namegid - Pers. 2"""
Name_00180#2,"""Namegid - Pers. 3"""
Name_00181#2,"""Ilmegid - Pers. 1"""
Name_00182#2,"""Ilmegid - Pers. 2"""
Name_00183#2,"""Ilmegid - Pers. 3"""
Name_00184#2,"""Gran exito - Personalizacion Tecnica 1"""
Name_00185#2,"""Gran exito - Personalizacion Tecnica 2"""
Name_00186#2,"""Gran exito - Personalizacion Tecnica 3"""
Name_00187#2,"""Gran exito - Personalizacion Tecnica 4"""
Name_00188#2,"""Gran exito - Personalizacion Tecnica 5"""
Name_00189#2,"""Gran exito - Personalizacion Tecnica 6"""
Name_00190#2,"""Gran exito - Personalizacion Tecnica 7"""
Name_00191#2,"""Gran exito - Personalizacion Tecnica 8"""
Name_00192#2,"""Intento de Personalizacion Tecnica 1"""
Name_00193#2,"""Intento de Personalizacion Tecnica 2"""
